platform_number,cycle_number,direction,time,latitude,longitude,PRES,TEMP,PSAL,CHLA,PRES_QC,TEMP_QC,PSAL_QC,CHLA_QC
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,923.53,8.462,35.208,0.011106,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,925.53,8.431,35.206,0.012219,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,927.53,8.36,35.202,0.007767,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,929.53,8.32,35.2,0.012219,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,931.53,8.31,35.198,0.007767,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,933.53,8.277,35.195,0.011106,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,935.53,8.201,35.187,0.012219,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,937.53,8.147,35.182,0.007767,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,939.53,8.123,35.179,0.014445,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,941.53,8.086,35.175,0.009993,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,943.53,8.005,35.172,0.00888,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,945.53,7.969,35.17,0.011106,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,947.53,7.93,35.167,0.00888,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,949.53,7.894,35.164,0.009993,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,951.53,7.878,35.165,0.009993,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,953.53,7.864,35.169,0.012219,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,955.53,7.86,35.171,0.009993,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,957.53,7.845,35.173,0.009993,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,959.53,7.801,35.173,0.009993,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,961.53,7.776,35.173,0.007767,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,963.53,7.766,35.172,0.009993,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,965.53,7.736,35.171,0.00888,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,967.53,7.701,35.17,0.011106,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,969.53,7.677,35.169,0.011106,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,971.53,7.643,35.166,0.011106,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,973.53,7.612,35.165,0.012219,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,975.53,7.577,35.163,0.009993,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,977.53,7.515,35.16,0.00888,1,1,1,1
4903570,10,A,2024-03-13 07:56:04.000999936,31.279,-65.9775,999.33,7.1091,35.139,0.013332,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,2.68,15.17,35.05038,0.222226,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,4.08,15.18,35.04988,0.270429,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,6.08,15.181,35.049812,0.235298,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,8.18,15.184,35.04991,0.237749,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,10.18,15.184,35.04966,0.224677,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,12.18,15.191,35.049126,0.237749,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,14.18,15.186,35.04897,0.234481,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,16.18,15.185,35.049824,0.242651,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,18.28,15.187,35.04893,0.241834,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,20.18,15.187,35.048813,0.228762,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,22.18,15.19,35.04972,0.254906,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,24.18,15.195,35.049923,0.230396,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,26.18,15.195,35.04993,0.241017,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,28.18,15.195,35.049877,0.238566,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,30.18,15.196,35.049923,0.246736,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,32.18,15.196,35.04982,0.263893,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,34.18,15.199,35.049965,0.2402,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,36.18,15.198,35.049923,0.2402,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,38.18,15.198,35.04993,0.245102,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,40.18,15.198,35.04993,0.246736,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,42.18,15.198,35.04995,0.236115,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,44.18,15.198,35.051037,0.24837,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,46.18,15.195,35.051003,0.232847,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,48.18,15.193,35.0509,0.2402,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,50.18,15.194,35.05174,0.241834,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,52.18,15.198,35.05081,0.244285,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,54.18,15.201,35.050964,0.274514,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,56.18,15.2,35.05109,0.237749,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,58.18,15.196,35.05082,0.251638,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,60.18,15.199,35.050934,0.238566,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,62.18,15.199,35.051025,0.252455,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,64.18,15.198,35.051834,0.241834,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,66.18,15.179,35.05138,0.224677,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,68.18,15.121,35.046143,0.213239,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,70.18,15.043,35.040443,0.185461,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,72.18,15.01,35.041153,0.178925,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,74.18,14.984,35.05675,0.16667,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,76.18,14.995,35.091885,0.165036,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,78.18,14.95,35.110123,0.145428,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,80.18,14.857,35.101387,0.139709,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,82.18,15.079,35.217274,0.165853,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,84.18,15.099,35.251747,0.167487,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,86.18,14.87,35.216602,0.14216,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,88.18,14.588,35.159138,0.118467,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,104.18,13.674,35.057472,0.078434,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,106.18,13.659,35.066383,0.074349,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,108.18,13.648,35.0735,0.074349,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,110.18,13.634,35.07998,0.072715,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,112.18,13.632,35.08118,0.072715,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,114.18,13.626,35.08123,0.067813,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,116.18,13.619,35.08316,0.066996,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,118.18,13.613,35.085045,0.062094,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,120.18,13.611,35.088924,0.06046,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,122.18,13.611,35.093014,0.057192,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,124.18,13.609,35.097122,0.053107,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,126.18,13.604,35.09983,0.051473,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,128.18,13.606,35.1038,0.050656,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,130.18,13.609,35.107864,0.050656,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,132.18,13.61,35.110027,0.049022,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,134.18,13.609,35.116913,0.044937,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,136.18,13.609,35.125145,0.043303,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,138.18,13.62,35.1277,0.039218,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,140.18,13.768,35.182034,0.034316,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,142.18,13.881,35.228504,0.031865,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,144.18,13.944,35.2726,0.031048,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,146.18,13.784,35.25037,0.031048,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,148.18,13.763,35.272247,0.030231,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,150.18,13.78,35.29744,0.029414,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,152.18,13.789,35.314655,0.029414,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,154.18,13.84,35.341423,0.029414,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,156.18,13.989,35.419533,0.025329,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,158.18,13.997,35.4323,0.025329,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,160.18,14.059,35.45504,0.025329,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,162.18,14.183,35.518513,0.018793,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,164.28,14.167,35.547775,0.017976,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,166.18,14.154,35.562195,0.01961,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,168.18,13.999,35.5625,0.020427,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,170.18,13.998,35.586544,0.016342,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,172.18,14.004,35.595478,0.014708,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,174.18,14.041,35.618965,0.021244,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,176.18,14.069,35.638695,0.014708,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,178.18,14.003,35.640274,0.017159,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,180.18,13.926,35.635162,0.013074,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,182.18,13.881,35.631573,0.017159,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,184.18,13.776,35.62058,0.017159,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,186.18,13.653,35.613945,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,188.18,13.468,35.59583,0.013891,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,190.18,13.357,35.577545,0.013074,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,192.18,13.332,35.59007,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,194.18,13.335,35.61772,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,196.18,13.346,35.64073,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,198.18,13.241,35.626526,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,200.18,13.089,35.60063,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,202.18,13.013,35.590103,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,204.18,12.943,35.583366,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,206.18,12.914,35.57861,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,208.18,12.878,35.575565,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,210.18,12.843,35.571663,0.008989,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,212.18,12.805,35.571354,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,214.18,12.803,35.577538,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,216.18,12.72,35.57123,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,218.18,12.598,35.555714,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,220.18,12.539,35.550564,0.013074,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,222.18,12.482,35.54483,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,224.18,12.417,35.53685,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,226.18,12.376,35.532726,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,228.18,12.362,35.534042,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,230.18,12.337,35.53258,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,232.18,12.324,35.532547,0.009806,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,234.18,12.313,35.53368,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,236.18,12.273,35.528328,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,238.18,12.249,35.52659,0.009806,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,240.18,12.119,35.5102,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,242.18,11.974,35.483135,0.013074,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,244.18,11.95,35.48031,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,246.18,11.897,35.471413,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,248.18,11.84,35.463562,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,250.18,11.862,35.484016,0.009806,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,252.18,11.812,35.48149,0.008989,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,254.18,11.711,35.46961,0.009806,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,256.28,11.604,35.45577,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,258.18,11.501,35.43852,0.013074,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,260.18,11.423,35.423786,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,262.18,11.387,35.41694,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,264.18,11.32,35.40574,0.009806,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,266.18,11.261,35.396477,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,268.18,11.162,35.383247,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,270.18,11.044,35.36831,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,272.28,10.943,35.356926,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,274.18,10.929,35.356197,0.009806,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,276.18,10.857,35.350338,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,278.18,10.782,35.340847,0.009806,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,280.18,10.719,35.33738,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,282.18,10.688,35.333996,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,284.18,10.666,35.332073,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,286.18,10.641,35.328888,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,288.18,10.622,35.3281,0.009806,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,290.18,10.575,35.323643,0.013074,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,292.18,10.514,35.3162,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,294.18,10.489,35.31329,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,296.18,10.459,35.30899,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,298.18,10.437,35.3063,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,300.18,10.409,35.303688,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,302.18,10.348,35.295853,0.009806,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,304.18,10.283,35.28576,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,306.18,10.246,35.28179,0.013891,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,308.18,10.204,35.275494,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,310.18,10.193,35.274097,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,312.18,10.17,35.272003,0.013074,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,314.18,10.1,35.262436,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,316.18,10.045,35.253838,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,318.18,10.029,35.25204,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,320.18,9.984,35.247234,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,322.18,9.91,35.23549,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,324.18,9.879,35.230083,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,326.18,9.834,35.2247,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,328.18,9.748,35.210567,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,330.18,9.694,35.204395,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,332.18,9.616,35.19523,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,334.18,9.589,35.19352,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,336.18,9.576,35.192795,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,338.18,9.578,35.194267,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,340.18,9.616,35.208115,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,342.18,9.679,35.232407,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,344.18,9.712,35.248558,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,346.18,9.717,35.252007,0.009806,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,348.18,9.715,35.253975,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,350.18,9.714,35.25597,0.008989,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,352.18,9.713,35.256973,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,354.18,9.712,35.257088,0.009806,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,356.18,9.709,35.257393,0.013074,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,358.18,9.7,35.25839,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,360.18,9.667,35.256817,0.012257,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,362.18,9.648,35.253807,0.008989,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,364.18,9.63,35.253426,0.008989,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,366.18,9.597,35.251247,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,368.18,9.569,35.248478,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,370.18,9.537,35.245693,0.008989,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,372.18,9.476,35.23858,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,374.18,9.418,35.22976,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,376.18,9.38,35.224533,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,378.18,9.325,35.217827,0.008989,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,380.18,9.236,35.204018,0.014708,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,382.18,9.216,35.200325,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,384.18,9.209,35.199333,0.013074,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,386.18,9.179,35.19675,0.013074,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,388.18,9.139,35.191505,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,390.18,9.112,35.19255,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,392.18,8.958,35.17314,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,394.18,8.914,35.16582,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,396.18,8.874,35.160168,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,398.28,8.828,35.157185,0.013074,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,400.18,8.691,35.140427,0.013891,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,402.18,8.64,35.13336,0.010623,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,404.18,8.656,35.14381,0.01144,1,1,1,1
4903273,100,A,2024-03-14 06:27:41.000999936,40.3419,-62.0701,406.18,8.68,35.15415,0.010623,1,1,1,1
